Format Version,1.2,Take Name,Take 2016-04-17 05.34.28 PM,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2016-04-17 05.34.28.916 PM,Total Frames,3813,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
1773,14.775000,3.647156,-22.688499,1.948072,-0.033043,0.951565,-0.276354,0.000121,-0.014610,0.998543,-0.243312,0.970828,-0.040022,0.930600,-0.352090,0.979625,-0.044495,0.925553,-0.233661,0.958823,18.602564,9.227411,-4.401252,-0.064448,0.632095,-0.274598,0.000193,-0.047320,0.619175,-0.239161,0.978599,-0.066900,0.653220,-0.269630,0.930486,-0.079125,0.623889,-0.315003,0.946519,-0.014603,0.998416,-0.243529,-0.039910,0.930563,-0.352347,-0.044428,0.925631,-0.233786,-0.047169,0.619067,-0.239272,-0.066888,0.653096,-0.269914,-0.079273,0.624074,-0.314945,-0.051358,0.565597,-0.274316
1774,14.783333,3.654198,-22.690414,1.942305,-0.033057,0.951565,-0.276314,0.000117,-0.014622,0.998535,-0.243263,0.971615,-0.040036,0.930612,-0.352053,0.980345,-0.044514,0.925546,-0.233625,0.960417,18.610178,9.229306,-4.399534,-0.064464,0.632090,-0.274586,0.000188,-0.047334,0.619166,-0.239151,0.978597,-0.066916,0.653215,-0.269615,0.931558,-0.079141,0.623890,-0.314992,0.949094,-0.014612,0.998411,-0.243482,-0.039925,0.930574,-0.352308,-0.044445,0.925620,-0.233754,-0.047184,0.619057,-0.239261,-0.066912,0.653099,-0.269893,-0.079285,0.624069,-0.314941,-0.051375,0.565594,-0.274303
1775,14.791667,3.661868,-22.694092,1.938043,-0.033067,0.951560,-0.276265,0.000113,-0.014630,0.998524,-0.243206,0.971615,-0.040043,0.930620,-0.352008,0.980345,-0.044528,0.925536,-0.233582,0.960417,18.617319,9.232642,-4.384338,-0.064485,0.632086,-0.274565,0.000183,-0.047352,0.619160,-0.239132,0.978597,-0.066943,0.653209,-0.269590,0.931558,-0.079159,0.623889,-0.314972,0.949094,-0.014622,0.998404,-0.243419,-0.039930,0.930579,-0.352267,-0.044457,0.925607,-0.233709,-0.047208,0.619055,-0.239242,-0.066948,0.653102,-0.269854,-0.079296,0.624062,-0.314923,-0.051386,0.565586,-0.274289
1776,14.800000,3.673108,-22.695936,1.938082,-0.033080,0.951557,-0.276212,0.000112,-0.014644,0.998514,-0.243142,0.974119,-0.040054,0.930632,-0.351959,0.982273,-0.044543,0.925524,-0.233534,0.959425,18.627169,9.238070,-4.384750,-0.064494,0.632078,-0.274550,0.000187,-0.047358,0.619147,-0.239121,0.978248,-0.066952,0.653200,-0.269572,0.931975,-0.079172,0.623887,-0.314957,0.949499,-0.014643,0.998396,-0.243348,-0.039938,0.930587,-0.352223,-0.044469,0.925598,-0.233664,-0.047209,0.619038,-0.239230,-0.066952,0.653088,-0.269846,-0.079313,0.624065,-0.314908,-0.051399,0.565585,-0.274275
1777,14.808333,3.674448,-22.706091,1.925497,-0.033091,0.951555,-0.276161,0.000111,-0.014651,0.998505,-0.243084,0.973187,-0.040057,0.930640,-0.351912,0.982594,-0.044566,0.925520,-0.233488,0.960721,18.630964,9.233400,-4.384709,-0.064506,0.632074,-0.274529,0.000184,-0.047373,0.619140,-0.239099,0.979306,-0.066964,0.653196,-0.269549,0.932523,-0.079180,0.623887,-0.314938,0.950221,-0.014653,0.998387,-0.243292,-0.039946,0.930597,-0.352169,-0.044489,0.925592,-0.233622,-0.047225,0.619033,-0.239204,-0.066960,0.653080,-0.269821,-0.079323,0.624065,-0.314888,-0.051411,0.565576,-0.274267
1778,14.816667,3.680906,-22.710165,1.923193,-0.033101,0.951552,-0.276105,0.000106,-0.014661,0.998497,-0.243020,0.974295,-0.040062,0.930647,-0.351859,0.983844,-0.044580,0.925512,-0.233436,0.962401,18.639742,9.240223,-4.378487,-0.064515,0.632073,-0.274506,0.000182,-0.047377,0.619135,-0.239079,0.979191,-0.066975,0.653194,-0.269522,0.932861,-0.079192,0.623890,-0.314915,0.951343,-0.014668,0.998387,-0.243224,-0.039957,0.930604,-0.352110,-0.044501,0.925581,-0.233571,-0.047228,0.619027,-0.239184,-0.066972,0.653080,-0.269794,-0.079330,0.624064,-0.314870,-0.051414,0.565565,-0.274266
1779,14.825000,3.681075,-22.712790,1.912270,-0.033108,0.951546,-0.276050,0.000103,-0.014661,0.998485,-0.242961,0.974295,-0.040071,0.930648,-0.351806,0.983844,-0.044593,0.925505,-0.233383,0.962401,18.646572,9.242258,-4.369587,-0.064529,0.632071,-0.274482,0.000179,-0.047390,0.619131,-0.239057,0.979191,-0.066993,0.653191,-0.269496,0.932861,-0.079204,0.623892,-0.314893,0.951343,-0.014672,0.998376,-0.243158,-0.039964,0.930604,-0.352060,-0.044508,0.925573,-0.233526,-0.047238,0.619020,-0.239158,-0.067002,0.653088,-0.269759,-0.079343,0.624065,-0.314850,-0.051429,0.565565,-0.274244
1780,14.833333,3.682792,-22.714237,1.907198,-0.033128,0.951540,-0.275993,0.000104,-0.014677,0.998475,-0.242901,0.974265,-0.040090,0.930647,-0.351750,0.984535,-0.044616,0.925497,-0.233328,0.962879,18.656353,9.239377,-4.361333,-0.064540,0.632063,-0.274455,0.000178,-0.047402,0.619118,-0.239032,0.979051,-0.067007,0.653181,-0.269465,0.933218,-0.079210,0.623889,-0.314869,0.953949,-0.014683,0.998364,-0.243105,-0.039984,0.930604,-0.352003,-0.044532,0.925564,-0.233469,-0.047249,0.619006,-0.239132,-0.067010,0.653075,-0.269731,-0.079348,0.624061,-0.314829,-0.051429,0.565555,-0.274232
1781,14.841667,3.682024,-22.713364,1.896008,-0.033141,0.951531,-0.275936,0.000103,-0.014681,0.998461,-0.242842,0.974444,-0.040110,0.930645,-0.351694,0.984687,-0.044633,0.925488,-0.233272,0.963348,18.659163,9.239562,-4.367008,-0.064547,0.632054,-0.274434,0.000185,-0.047410,0.619106,-0.239011,0.978415,-0.067012,0.653172,-0.269443,0.930991,-0.079220,0.623883,-0.314847,0.951909,-0.014687,0.998351,-0.243046,-0.040006,0.930604,-0.351947,-0.044547,0.925553,-0.233416,-0.047257,0.618996,-0.239110,-0.067011,0.653061,-0.269722,-0.079360,0.624058,-0.314806,-0.051438,0.565546,-0.274218
1782,14.850000,3.679712,-22.708719,1.882087,-0.033157,0.951521,-0.275878,0.000104,-0.014683,0.998445,-0.242783,0.973936,-0.040137,0.930640,-0.351637,0.984692,-0.044650,0.925478,-0.233215,0.963445,18.672197,9.245695,-4.358668,-0.064559,0.632044,-0.274402,0.000187,-0.047417,0.619091,-0.238984,0.976731,-0.067027,0.653161,-0.269406,0.930113,-0.079232,0.623882,-0.314817,0.953123,-0.014690,0.998334,-0.242990,-0.040037,0.930601,-0.351890,-0.044567,0.925544,-0.233361,-0.047255,0.618972,-0.239084,-0.067039,0.653061,-0.269675,-0.079375,0.624056,-0.314770,-0.051447,0.565536,-0.274194
1783,14.858333,3.678723,-22.708942,1.878483,-0.033180,0.951515,-0.275813,0.000105,-0.014703,0.998438,-0.242717,0.973936,-0.040161,0.930635,-0.351572,0.984692,-0.044674,0.925472,-0.233150,0.963445,18.677364,9.240569,-4.367715,-0.064567,0.632033,-0.274374,0.000185,-0.047429,0.619074,-0.238956,0.976731,-0.067031,0.653150,-0.269376,0.930113,-0.079240,0.623875,-0.314790,0.953123,-0.014711,0.998328,-0.242930,-0.040064,0.930598,-0.351823,-0.044593,0.925539,-0.233295,-0.047269,0.618958,-0.239058,-0.067032,0.653041,-0.269651,-0.079383,0.624051,-0.314746,-0.051459,0.565527,-0.274177
1784,14.866667,3.678188,-22.708324,1.875785,-0.033195,0.951509,-0.275751,0.000106,-0.014716,0.998431,-0.242655,0.973901,-0.040178,0.930630,-0.351509,0.982792,-0.044690,0.925467,-0.233087,0.963569,18.680588,9.240472,-4.353689,-0.064589,0.632038,-0.274343,0.000187,-0.047451,0.619079,-0.238925,0.977520,-0.067058,0.653153,-0.269344,0.930758,-0.079257,0.623880,-0.314761,0.951602,-0.014715,0.998319,-0.242871,-0.040081,0.930595,-0.351763,-0.044615,0.925532,-0.233227,-0.047278,0.618955,-0.239029,-0.067036,0.653034,-0.269628,-0.079395,0.624047,-0.314721,-0.051472,0.565527,-0.274156
1785,14.875000,3.678070,-22.708483,1.869372,-0.033214,0.951508,-0.275684,0.000112,-0.014731,0.998426,-0.242586,0.972912,-0.040200,0.930632,-0.351443,0.980778,-0.044712,0.925465,-0.233022,0.961941,18.689632,9.243835,-4.358764,-0.064586,0.632025,-0.274320,0.000186,-0.047446,0.619060,-0.238905,0.977928,-0.067054,0.653140,-0.269318,0.930463,-0.079258,0.623874,-0.314738,0.951844,-0.014727,0.998311,-0.242808,-0.040102,0.930598,-0.351699,-0.044639,0.925532,-0.233153,-0.047285,0.618944,-0.239006,-0.067051,0.653029,-0.269595,-0.079403,0.624051,-0.314694,-0.051463,0.565511,-0.274154
1786,14.883333,3.683341,-22.711323,1.872630,-0.033225,0.951501,-0.275620,0.000113,-0.014746,0.998418,-0.242518,0.972912,-0.040206,0.930631,-0.351381,0.980778,-0.044724,0.925454,-0.232960,0.961941,18.700001,9.237341,-4.365198,-0.064593,0.632022,-0.274292,0.000183,-0.047457,0.619049,-0.238878,0.977928,-0.067058,0.653137,-0.269287,0.930463,-0.079263,0.623880,-0.314712,0.951844,-0.014739,0.998303,-0.242742,-0.040100,0.930594,-0.351644,-0.044655,0.925522,-0.233088,-0.047298,0.618935,-0.238978,-0.067055,0.653025,-0.269558,-0.079407,0.624056,-0.314669,-0.051480,0.565519,-0.274131
1787,14.891667,3.691178,-22.709660,1.882710,-0.033238,0.951496,-0.275547,0.000116,-0.014765,0.998414,-0.242442,0.973215,-0.040216,0.930630,-0.351310,0.979204,-0.044731,0.925445,-0.232889,0.960876,18.704807,9.228848,-4.362379,-0.064613,0.632023,-0.274261,0.000193,-0.047483,0.619046,-0.238845,0.976809,-0.067079,0.653137,-0.269253,0.928934,-0.079277,0.623885,-0.314684,0.949604,-0.014755,0.998297,-0.242668,-0.040117,0.930597,-0.351569,-0.044667,0.925515,-0.233012,-0.047307,0.618921,-0.238945,-0.067053,0.653012,-0.269542,-0.079424,0.624060,-0.314638,-0.051482,0.565509,-0.274118
1788,14.900000,3.699837,-22.709454,1.891124,-0.033249,0.951489,-0.275482,0.000115,-0.014783,0.998406,-0.242373,0.973341,-0.040225,0.930629,-0.351247,0.979180,-0.044740,0.925432,-0.232826,0.961138,18.710468,9.223294,-4.353968,-0.064621,0.632018,-0.274234,0.000187,-0.047494,0.619039,-0.238817,0.978051,-0.067090,0.653131,-0.269224,0.931048,-0.079279,0.623883,-0.314660,0.950668,-0.014772,0.998289,-0.242600,-0.040125,0.930596,-0.351506,-0.044679,0.925503,-0.232950,-0.047321,0.618916,-0.238920,-0.067063,0.653005,-0.269507,-0.079425,0.624056,-0.314618,-0.051494,0.565504,-0.274091
1789,14.908333,3.712884,-22.705156,1.907258,-0.033266,0.951484,-0.275417,0.000114,-0.014810,0.998402,-0.242303,0.974020,-0.040240,0.930631,-0.351184,0.979254,-0.044747,0.925419,-0.232763,0.961041,18.723259,9.230241,-4.356575,-0.064633,0.632015,-0.274201,0.000189,-0.047502,0.619029,-0.238790,0.977155,-0.067102,0.653127,-0.269187,0.931058,-0.079296,0.623889,-0.314627,0.949777,-0.014797,0.998286,-0.242529,-0.040140,0.930597,-0.351444,-0.044684,0.925489,-0.232886,-0.047327,0.618905,-0.238889,-0.067072,0.652999,-0.269468,-0.079447,0.624066,-0.314586,-0.051496,0.565496,-0.274070
1790,14.916667,3.719545,-22.708672,1.913368,-0.033276,0.951481,-0.275354,0.000110,-0.014828,0.998398,-0.242235,0.974020,-0.040244,0.930633,-0.351123,0.979254,-0.044758,0.925411,-0.232704,0.961041,18.723698,9.226912,-4.375656,-0.064626,0.632006,-0.274177,0.000190,-0.047497,0.619016,-0.238765,0.977155,-0.067087,0.653120,-0.269163,0.931058,-0.079294,0.623883,-0.314601,0.949777,-0.014815,0.998284,-0.242454,-0.040147,0.930599,-0.351380,-0.044696,0.925481,-0.232828,-0.047334,0.618900,-0.238861,-0.067077,0.653000,-0.269441,-0.079446,0.624065,-0.314558,-0.051507,0.565496,-0.274048
1791,14.925000,3.722536,-22.706964,1.913449,-0.033288,0.951482,-0.275293,0.000111,-0.014838,0.998398,-0.242172,0.974361,-0.040257,0.930638,-0.351063,0.980578,-0.044768,0.925410,-0.232644,0.962110,18.732615,9.217242,-4.358028,-0.064641,0.632018,-0.274142,0.000190,-0.047518,0.619024,-0.238729,0.978404,-0.067108,0.653130,-0.269125,0.931089,-0.079296,0.623900,-0.314572,0.948170,-0.014824,0.998283,-0.242390,-0.040165,0.930606,-0.351316,-0.044706,0.925480,-0.232767,-0.047347,0.618904,-0.238825,-0.067062,0.652989,-0.269415,-0.079451,0.624079,-0.314530,-0.051508,0.565500,-0.274023
1792,14.933333,3.733701,-22.708897,1.928514,-0.033298,0.951480,-0.275240,0.000108,-0.014862,0.998397,-0.242114,0.974363,-0.040259,0.930641,-0.351012,0.981750,-0.044774,0.925402,-0.232593,0.963205,18.735605,9.222768,-4.368249,-0.064641,0.632017,-0.274109,0.000185,-0.047515,0.619020,-0.238699,0.978572,-0.067105,0.653129,-0.269091,0.933397,-0.079303,0.623902,-0.314537,0.949232,-0.014851,0.998284,-0.242328,-0.040169,0.930610,-0.351261,-0.044708,0.925470,-0.232722,-0.047347,0.618904,-0.238793,-0.067060,0.652990,-0.269373,-0.079456,0.624079,-0.314501,-0.051507,0.565501,-0.274003
1793,14.941667,3.743204,-22.705627,1.940967,-0.033312,0.951479,-0.275184,0.000109,-0.014883,0.998398,-0.242055,0.974106,-0.040272,0.930646,-0.350957,0.981085,-0.044781,0.925395,-0.232539,0.963342,18.737942,9.223808,-4.365301,-0.064644,0.632018,-0.274077,0.000189,-0.047518,0.619020,-0.238668,0.977481,-0.067109,0.653129,-0.269058,0.932558,-0.079306,0.623904,-0.314506,0.948575,-0.014868,0.998283,-0.242272,-0.040179,0.930613,-0.351205,-0.044713,0.925461,-0.232664,-0.047346,0.618901,-0.238763,-0.067066,0.652991,-0.269343,-0.079463,0.624084,-0.314470,-0.051502,0.565496,-0.273984
1794,14.950000,3.750999,-22.704010,1.952721,-0.033326,0.951477,-0.275136,0.000112,-0.014906,0.998397,-0.242004,0.974106,-0.040283,0.930646,-0.350910,0.981085,-0.044789,0.925388,-0.232492,0.963342,18.733828,9.224673,-4.392731,-0.064636,0.632009,-0.274048,0.000187,-0.047509,0.619009,-0.238640,0.977481,-0.067090,0.653122,-0.269032,0.932558,-0.079308,0.623895,-0.314473,0.948575,-0.014895,0.998281,-0.242223,-0.040185,0.930612,-0.351164,-0.044722,0.925457,-0.232615,-0.047350,0.618899,-0.238730,-0.067079,0.653001,-0.269303,-0.079463,0.624079,-0.314439,-0.051501,0.565493,-0.273962
1795,14.958333,3.752731,-22.715469,1.955978,-0.033339,0.951475,-0.275089,0.000109,-0.014927,0.998396,-0.241953,0.973028,-0.040280,0.930645,-0.350865,0.982211,-0.044810,0.925386,-0.232448,0.962920,18.738260,9.228489,-4.386730,-0.064640,0.632008,-0.274017,0.000187,-0.047511,0.619006,-0.238610,0.977259,-0.067098,0.653121,-0.268998,0.932601,-0.079313,0.623896,-0.314442,0.949628,-0.014923,0.998281,-0.242164,-0.040191,0.930614,-0.351110,-0.044740,0.925456,-0.232578,-0.047354,0.618898,-0.238700,-0.067083,0.652996,-0.269274,-0.079469,0.624080,-0.314406,-0.051500,0.565489,-0.273936
1796,14.966667,3.761826,-22.717175,1.966876,-0.033351,0.951472,-0.275044,0.000105,-0.014949,0.998393,-0.241904,0.973659,-0.040285,0.930647,-0.350822,0.983220,-0.044819,0.925377,-0.232405,0.964169,18.739485,9.223848,-4.371604,-0.064654,0.632011,-0.273986,0.000192,-0.047528,0.619011,-0.238578,0.976604,-0.067117,0.653123,-0.268967,0.931216,-0.079319,0.623899,-0.314415,0.947845,-0.014945,0.998281,-0.242112,-0.040199,0.930616,-0.351065,-0.044748,0.925445,-0.232540,-0.047356,0.618893,-0.238672,-0.067079,0.652987,-0.269255,-0.079480,0.624082,-0.314378,-0.051511,0.565491,-0.273905
1797,14.975000,3.765468,-22.721201,1.973952,-0.033364,0.951471,-0.275004,0.000107,-0.014969,0.998393,-0.241862,0.973224,-0.040290,0.930646,-0.350783,0.982784,-0.044832,0.925374,-0.232367,0.963481,18.738443,9.219621,-4.396168,-0.064645,0.632005,-0.273962,0.000190,-0.047521,0.619002,-0.238553,0.976894,-0.067098,0.653119,-0.268944,0.931701,-0.079315,0.623896,-0.314388,0.948944,-0.014967,0.998280,-0.242071,-0.040197,0.930614,-0.351028,-0.044762,0.925443,-0.232501,-0.047363,0.618892,-0.238643,-0.067083,0.652994,-0.269223,-0.079472,0.624083,-0.314351,-0.051512,0.565490,-0.273887
1798,14.983333,3.770664,-22.725506,1.981191,-0.033379,0.951472,-0.274962,0.000108,-0.014992,0.998395,-0.241816,0.973224,-0.040296,0.930650,-0.350743,0.982784,-0.044848,0.925372,-0.232327,0.963481,18.742260,9.226564,-4.385366,-0.064648,0.632007,-0.273938,0.000192,-0.047519,0.619003,-0.238531,0.976894,-0.067105,0.653119,-0.268918,0.931701,-0.079319,0.623898,-0.314364,0.948944,-0.014988,0.998281,-0.242027,-0.040201,0.930617,-0.350988,-0.044775,0.925439,-0.232459,-0.047358,0.618892,-0.238618,-0.067095,0.652997,-0.269191,-0.079479,0.624087,-0.314329,-0.051509,0.565487,-0.273867
1799,14.991667,3.773211,-22.729412,1.986225,-0.033390,0.951471,-0.274930,0.000103,-0.015010,0.998395,-0.241782,0.974611,-0.040301,0.930649,-0.350711,0.984019,-0.044861,0.925370,-0.232296,0.964010,18.743124,9.221335,-4.397310,-0.064656,0.632008,-0.273917,0.000194,-0.047531,0.619001,-0.238510,0.975605,-0.067108,0.653121,-0.268898,0.931071,-0.079327,0.623902,-0.314344,0.947631,-0.015008,0.998285,-0.241986,-0.040206,0.930614,-0.350958,-0.044786,0.925436,-0.232433,-0.047369,0.618891,-0.238597,-0.067093,0.652993,-0.269178,-0.079492,0.624094,-0.314307,-0.051513,0.565490,-0.273853
1800,15.000000,3.778114,-22.728621,1.993718,-0.033398,0.951468,-0.274900,0.000105,-0.015023,0.998393,-0.241751,0.973614,-0.040307,0.930648,-0.350682,0.983709,-0.044865,0.925363,-0.232267,0.963664,18.746128,9.219810,-4.385399,-0.064659,0.632005,-0.273905,0.000191,-0.047535,0.618998,-0.238498,0.975444,-0.067116,0.653117,-0.268884,0.932712,-0.079326,0.623900,-0.314334,0.948899,-0.015022,0.998280,-0.241956,-0.040211,0.930613,-0.350927,-0.044789,0.925430,-0.232404,-0.047376,0.618889,-0.238585,-0.067105,0.652994,-0.269157,-0.079486,0.624088,-0.314302,-0.051516,0.565484,-0.273840
1801,15.008333,3.780197,-22.732315,1.993967,-0.033418,0.951465,-0.274874,0.000107,-0.015045,0.998389,-0.241722,0.973614,-0.040321,0.930647,-0.350657,0.983709,-0.044887,0.925359,-0.232242,0.963664,18.742966,9.216061,-4.394788,-0.064666,0.632000,-0.273893,0.000191,-0.047544,0.618993,-0.238484,0.975444,-0.067119,0.653113,-0.268873,0.932712,-0.079333,0.623894,-0.314321,0.948899,-0.015040,0.998275,-0.241932,-0.040219,0.930610,-0.350908,-0.044814,0.925427,-0.232376,-0.047388,0.618886,-0.238573,-0.067102,0.652985,-0.269154,-0.079494,0.624084,-0.314285,-0.051528,0.565484,-0.273830
1802,15.016667,3.785740,-22.731758,1.995619,-0.033427,0.951458,-0.274849,0.000106,-0.015055,0.998379,-0.241693,0.974377,-0.040330,0.930646,-0.350634,0.983716,-0.044895,0.925348,-0.232220,0.962415,18.749632,9.212029,-4.359617,-0.064693,0.632005,-0.273878,0.000194,-0.047574,0.619000,-0.238468,0.976870,-0.067160,0.653116,-0.268855,0.930635,-0.079346,0.623900,-0.314312,0.947242,-0.015058,0.998267,-0.241896,-0.040232,0.930609,-0.350886,-0.044821,0.925417,-0.232355,-0.047405,0.618883,-0.238560,-0.067119,0.652978,-0.269146,-0.079507,0.624085,-0.314273,-0.051537,0.565479,-0.273819
1803,15.025000,3.785903,-22.743231,1.990115,-0.033437,0.951453,-0.274829,0.000107,-0.015067,0.998371,-0.241667,0.973849,-0.040328,0.930645,-0.350616,0.983125,-0.044917,0.925342,-0.232203,0.962980,18.747932,9.206208,-4.369780,-0.064701,0.632000,-0.273875,0.000193,-0.047586,0.618993,-0.238463,0.977056,-0.067163,0.653111,-0.268853,0.931123,-0.079353,0.623895,-0.314308,0.946998,-0.015065,0.998257,-0.241875,-0.040228,0.930608,-0.350865,-0.044842,0.925409,-0.232337,-0.047418,0.618878,-0.238555,-0.067120,0.652971,-0.269145,-0.079517,0.624081,-0.314271,-0.051551,0.565471,-0.273817
1804,15.033333,3.791858,-22.742718,1.991163,-0.033445,0.951450,-0.274807,0.000107,-0.015075,0.998366,-0.241641,0.974530,-0.040336,0.930650,-0.350596,0.983203,-0.044924,0.925335,-0.232183,0.962118,18.749454,9.203841,-4.385549,-0.064700,0.631988,-0.273872,0.000192,-0.047587,0.618977,-0.238461,0.977047,-0.067157,0.653100,-0.268851,0.930527,-0.079357,0.623886,-0.314305,0.948168,-0.015073,0.998252,-0.241848,-0.040230,0.930609,-0.350851,-0.044849,0.925404,-0.232318,-0.047427,0.618867,-0.238553,-0.067142,0.652973,-0.269132,-0.079520,0.624078,-0.314264,-0.051562,0.565467,-0.273816
1805,15.041667,3.794469,-22.748222,1.987975,-0.033454,0.951443,-0.274785,0.000108,-0.015085,0.998355,-0.241615,0.974530,-0.040339,0.930648,-0.350577,0.983203,-0.044938,0.925326,-0.232165,0.962118,18.749796,9.199992,-4.368728,-0.064720,0.631990,-0.273867,0.000198,-0.047609,0.618982,-0.238454,0.977047,-0.067183,0.653102,-0.268844,0.930527,-0.079368,0.623887,-0.314303,0.948168,-0.015082,0.998241,-0.241823,-0.040240,0.930612,-0.350826,-0.044864,0.925395,-0.232299,-0.047435,0.618863,-0.238544,-0.067144,0.652964,-0.269135,-0.079538,0.624078,-0.314264,-0.051569,0.565464,-0.273813
1806,15.050000,3.803550,-22.747620,1.992824,-0.033467,0.951436,-0.274766,0.000108,-0.015102,0.998345,-0.241589,0.974486,-0.040351,0.930650,-0.350559,0.982626,-0.044949,0.925313,-0.232148,0.961676,18.758947,9.203855,-4.359357,-0.064726,0.631983,-0.273865,0.000193,-0.047612,0.618971,-0.238454,0.977133,-0.067192,0.653093,-0.268838,0.930896,-0.079374,0.623885,-0.314302,0.947416,-0.015102,0.998232,-0.241798,-0.040246,0.930611,-0.350817,-0.044876,0.925381,-0.232281,-0.047441,0.618853,-0.238548,-0.067152,0.652955,-0.269127,-0.079538,0.624072,-0.314262,-0.051579,0.565454,-0.273811
1807,15.058333,3.803480,-22.754665,1.987988,-0.033483,0.951431,-0.274747,0.000108,-0.015117,0.998338,-0.241567,0.974019,-0.040360,0.930648,-0.350542,0.982555,-0.044972,0.925307,-0.232131,0.962062,18.756063,9.203652,-4.371686,-0.064736,0.631977,-0.273867,0.000194,-0.047622,0.618965,-0.238456,0.976544,-0.067198,0.653088,-0.268842,0.930955,-0.079388,0.623878,-0.314302,0.947348,-0.015114,0.998222,-0.241777,-0.040254,0.930609,-0.350797,-0.044899,0.925375,-0.232265,-0.047451,0.618846,-0.238549,-0.067153,0.652950,-0.269134,-0.079548,0.624061,-0.314265,-0.051585,0.565447,-0.273813
1808,15.066667,3.809800,-22.755140,1.994031,-0.033500,0.951426,-0.274727,0.000107,-0.015139,0.998333,-0.241544,0.974446,-0.040373,0.930648,-0.350524,0.982619,-0.044987,0.925299,-0.232114,0.962850,18.759258,9.204656,-4.362917,-0.064745,0.631971,-0.273863,0.000195,-0.047631,0.618959,-0.238453,0.977333,-0.067210,0.653081,-0.268836,0.930256,-0.079394,0.623873,-0.314299,0.946456,-0.015133,0.998218,-0.241753,-0.040271,0.930611,-0.350776,-0.044914,0.925364,-0.232246,-0.047460,0.618841,-0.238545,-0.067162,0.652938,-0.269131,-0.079559,0.624061,-0.314257,-0.051598,0.565441,-0.273813
1809,15.075000,3.813998,-22.754986,1.988346,-0.033508,0.951419,-0.274712,0.000108,-0.015143,0.998320,-0.241523,0.974446,-0.040385,0.930650,-0.350511,0.982619,-0.044998,0.925288,-0.232102,0.962850,18.762135,9.210535,-4.362251,-0.064753,0.631966,-0.273866,0.000192,-0.047635,0.618953,-0.238458,0.977333,-0.067218,0.653076,-0.268838,0.930256,-0.079405,0.623870,-0.314301,0.946456,-0.015139,0.998204,-0.241731,-0.040282,0.930612,-0.350766,-0.044922,0.925356,-0.232235,-0.047468,0.618838,-0.238554,-0.067171,0.652932,-0.269133,-0.079577,0.624062,-0.314255,-0.051595,0.565438,-0.273816
1810,15.083333,3.812668,-22.758972,1.985706,-0.033525,0.951418,-0.274693,0.000109,-0.015159,0.998319,-0.241504,0.974133,-0.040397,0.930649,-0.350492,0.982169,-0.045018,0.925288,-0.232083,0.961759,18.760551,9.211296,-4.361404,-0.064756,0.631961,-0.273865,0.000195,-0.047638,0.618949,-0.238457,0.976471,-0.067222,0.653071,-0.268837,0.930402,-0.079409,0.623863,-0.314300,0.946504,-0.015154,0.998202,-0.241714,-0.040291,0.930610,-0.350748,-0.044946,0.925356,-0.232214,-0.047464,0.618829,-0.238551,-0.067176,0.652930,-0.269133,-0.079575,0.624051,-0.314263,-0.051608,0.565438,-0.273813
1811,15.091667,3.814754,-22.766825,1.984486,-0.033534,0.951413,-0.274679,0.000108,-0.015171,0.998311,-0.241484,0.974360,-0.040396,0.930647,-0.350480,0.982643,-0.045033,0.925281,-0.232072,0.962207,18.760815,9.208626,-4.354956,-0.064762,0.631961,-0.273866,0.000199,-0.047645,0.618950,-0.238457,0.975670,-0.067230,0.653070,-0.268838,0.929880,-0.079411,0.623863,-0.314302,0.945556,-0.015166,0.998196,-0.241693,-0.040292,0.930609,-0.350734,-0.044960,0.925348,-0.232204,-0.047473,0.618832,-0.238544,-0.067182,0.652928,-0.269135,-0.079579,0.624052,-0.314264,-0.051604,0.565433,-0.273820
1812,15.100000,3.821418,-22.769852,1.989394,-0.033548,0.951408,-0.274666,0.000109,-0.015191,0.998305,-0.241466,0.973889,-0.040404,0.930648,-0.350469,0.982202,-0.045048,0.925272,-0.232061,0.961808,18.762980,9.214248,-4.357979,-0.064766,0.631953,-0.273868,0.000191,-0.047646,0.618940,-0.238461,0.977391,-0.067234,0.653062,-0.268839,0.931715,-0.079420,0.623857,-0.314303,0.947698,-0.015185,0.998188,-0.241677,-0.040300,0.930610,-0.350724,-0.044975,0.925340,-0.232193,-0.047477,0.618824,-0.238553,-0.067190,0.652924,-0.269127,-0.079582,0.624041,-0.314264,-0.051610,0.565425,-0.273824
